name,address,website,phone_number,reviews_count,reviews_average,store_shopping,in_store_pickup,store_delivery,place_type,opens_at,introduction
S Sankar Ganesh,"Ground Floor, 28/143, 4th Cross St, Ragavan Colony, Pari Nagar, Ashok Nagar, Chennai, Tamil Nadu 600083",,094439 07771,67,5.0,No,No,No,Tax collector's office, Opens 10am Sat,None Found
GAYATHRI TAX CONSULTANT PVT LTD,"No.6/18,The Marl, 2nd Floor AJ Block, 5th street, Shanthi Colony, Anna Nagar, W, Chennai, Tamil Nadu 600040",taxteam.in,095515 50000,243,4.6,No,No,No,Tax preparation service, Opens 9:30am Sat,None Found
"GKF EduCare - Saravanan Tuition,. Accounting Service, GST filings, Tax(IT) filings etc","No 438, 12th West Cross St, Pudhu Nagar, Mahakavi Bharathiyar Nagar West, Mahakavi Bharathi Nagar, Vyasarpadi, Chennai, Tamil Nadu 600039",,095517 14134,66,4.9,No,No,No,Education center, 10pm ,None Found
CHENNAI GST AND LEGAL CONSULTANCY PRIVATE LIMITED,"30/93, Greenways Rd, MRC Nagar, Raja Annamalai Puram, Chennai, Tamil Nadu 600028",,,1,4.0,No,No,No,Lawyer, Opens 9am Sat,None Found
Government Commercial Tax Office,"No 256, Paper Mills Road, Neelam Garden, Kolathur, Chennai, Tamil Nadu 600011",ctd.tn.gov.in,,,,No,No,No,Tax collector's office,,None Found
DGGI Chennai Zonal Unit,"Income Tax Office Bsnl, 16, Greams Rd, Thousand Lights West, Thousand Lights, Chennai, Tamil Nadu 600006",,,4,3.3,No,No,No,Government office,,None Found
DGPM SRU GST CUSTOMS AND EXCISE,"Old No.617, Bharat Kumar Bhavan, 3RD FLOOR, No.418, Anna Salai, Chennai, Tamil Nadu 600006",,,,,No,No,No,Government office,,None Found
"Customs,Central Excise","SAF Games Village, Annai Sathya Nagar, Koyambedu, Chennai, Tamil Nadu 600107",,,,,No,No,No,Tax collector's office,,None Found
RENU GST CONSULTANT,"VISAKA FLATS NEW, NO 02, Tharachand Nagar Main Rd, ANNEX, Virugambakkam, Chennai, Tamil Nadu 600092",,096771 25510,2,5.0,No,No,No,Consultant, Opens 10am Sat,None Found
"Gst support center,pallikkaranai","No 3 6th STREET WEST ANNA NAGAR, Narayanapuram, Pallikaranai, Chennai, Tamil Nadu 600100",,,,,No,No,No,Public works department,,None Found
Tax Guider,"Third Floor, New No599, Old No.230, Konnur High Rd, Ayanavaram, Chennai, Tamil Nadu 600023",taxguider.in,086950 08695,109,4.9,No,No,No,Tax preparation service, Opens 9:30am Sat,None Found
GST Road,"Q253+P8G, Maraimalai Nagar, Tamil Nadu 603204",,,2,4.5,No,No,No,Hardware store,,None Found
GST SUVIDHA SEWA KENDRAN OFFICE,"NO 6, N Red Hills Rd, Barathy Nagar, Valluvar Nagar, Kolathur, Chennai, Tamil Nadu 600099",,,,,No,No,No,Tax collector's office,,None Found
GST Registration 999,"Plot No. 26, Tiruverkadu Rd, TNHB Colony, Annanur, Ayappakkam, Chennai, Tamil Nadu 600077",,,,,No,No,No,Registration office,,None Found
GST Support Center - Chennai,"3, Godown Street, George Town, Chennai, Tamil Nadu 600001",,,,,No,No,No,Public works department, 10pm ,None Found
"OFFICE OF THE JOINT COMMISSIONER,STATE TAX (GST), CHENNAI NORTH DIVISION.","32, Elephant Gate St, Periamet, Vepery, George Town, Chennai, Tamil Nadu 600003",,,10,4.6,No,No,No,Government office, Opens 10am Mon,None Found
GST registration,"Bai kadai, 1/168 Venkateswara nagar,kolapakkam, Porur, Chennai, Tamil Nadu 600122",qualitytaxservice.co.in,081224 20986,66,4.6,No,No,No,Registration office, Opens 10am Sat,None Found
GST Bhawan Office of the Principal Chief Commissioner Of GST and Central Excise,"no.26, GST Bhawan, 1, Uthamar Gandhi Rd, Thousand Lights West, Nungambakkam, Chennai, Tamil Nadu 600034",gstchennai.gov.in,044 2833 1010,41,4.2,No,No,No,Central Government Office, Opens 9:15am Mon,None Found
"Integrated for Commercial Taxes, State Tax, (GST), Chennai (North) Division","32, Elephant Gate St, Periamet, Railway Colony, Chennai, Tamil Nadu 600003",ctd.tn.gov.in,,3,3.7,No,No,No,Government office, Opens 10am Mon,None Found
GST Practitioner Tax Consultant,"2/1379 A, 5th Main Rd, K.V Nagar, Narayana Nagar, Vettuvankeni, Chennai, Tamil Nadu 600115",,,,,No,No,No,Tax preparation service,,None Found
GST office,"363X+6PW, Tirumurthy Nagar, T. Nagar, Chennai, Tamil Nadu 600006",,,2,4.5,No,No,No,Government office,,None Found
"GYT ASSOCIATES (GST Filling, Income Tax Filing, Accounts, Fssai Reg. Udyam, Tax consultant)","41, Kamaraj St, near H6 R.K.Nagar, Moopanar Nagar, Korukkupet, Old Washermanpet, Chennai, Tamil Nadu 600021",,,4,5.0,No,No,No,Tax consultant,,None Found
ASHOK & CO - CHARTEARED ACCOUNTANT (GST / INCOME TAX PROFESSIONAL),"NO-246A 1ST FLOOR OLD MAHABALIPURAM ROAD, Kelambakkam Main Rd, near BSNL TELEPHONE EXCHANGE, Kelambakkam, Tamil Nadu 603103",ashokandco.com,098847 75852,7,3.9,No,No,No,Auditor, Opens 9am Sat,None Found
GST REGISTRATION CENTRE (GST SUVIDHA KENDRA),"New No.37, Puliyur 2nd Main Road, 3rd Cross St, Trustpuram, Kodambakkam, Chennai, Tamil Nadu 600024",,082206 27627,,,No,No,No,Accounting firm, Opens 10am Sat,None Found
"Integrated Commercial Taxes building, Nandanam","537, Fanepet, Nandanam, Chennai, Tamil Nadu 600035",ctd.tn.gov.in,,23,4.5,No,No,No,Government office, Opens 10am Mon,None Found
GST Office - West Chennai,"23WG+H39 Ayurveda College, Chennai, Nazarathpettai, Tamil Nadu 600123",,,1,5.0,No,No,No,Tax collector's office,,None Found
"CGST, Chennai South Commissionerate HeadQuarters, Chennai Zone","POOMPUGAR SHIPPING CORPORATION, Mhu Complex, 692, Anna Salai, CIT Nagar East, Nandanam, Chennai, Tamil Nadu 600035",,,2,5.0,No,No,No,Government office, Opens 9:15am Mon,None Found
Gst Seva Kendra,"Newry Towers, 12th Main Rd, Anna Nagar, Anna Nagar West, Anna Nagar, Chennai, Tamil Nadu 600040",,,28,4.2,No,No,No,Central Government Office, Opens 9:15am Mon,None Found
Office of Commissioner of GST and Central Excise Chennai Outer,"2054-1, 2nd Ave, Anna Nagar, Anna Nagar West, Anna Nagar, Chennai, Tamil Nadu 600040",,1800 180 1961,21,4.7,No,No,No,Central Government Office,,None Found
GST Central Excise Divisions Ambattur Ponneri and Gummidipoondi,"A-1, R-40, 100 Feet Road, Thillaiyadi Valliammai Nagar, Thirumangalam, Mogappair, Chennai, Tamil Nadu 600050",,,14,4.5,No,No,No,Tax department, Opens 9:30am Mon,None Found
GST OFFICE IRUNGATTUKOTTAI DIVISION,"48, 2nd Ave, X Block, Tower Park, Anna Nagar, Chennai, Tamil Nadu 600040",,,,,No,No,No,Government office,,None Found
"Thirui Vi Ka Nagar Division, GST Chennai North Commissionerate","Gst Seva Kendra, Newry Towers, 12th Main Rd, Anna Nagar, Anna Nagar West, Anna Nagar, Chennai, Tamil Nadu 600040",,,,,No,No,No,Government office, Opens 9:30am Mon,None Found
GST Tax Academy,"714, Madras Thiruvallur High Rd, Periyar Nagar, Mannurpet, Padi, Chennai, Tamil Nadu 600050",gsttaxacademy.in,075500 85215,101,4.8,No,No,No,Education center, Opens 9:30am Sat,None Found
Commissionarte of Central Excise Audit-1,"35RX+WCR Nehru, Jawaharlal Nehru Salai, Pioneer Colony, Anna Nagar West Extension, Chennai, Tamil Nadu 600101",,,1,4.0,No,No,No,Government office,,None Found
GST Suvidha Kendra,"106, Tiny Sector, Industrial Estate, Ambattur, Chennai, Tamil Nadu 600058",,086106 78886,,,No,No,No,Accounting firm, Opens 10am Sat,None Found
Purasawalkam GST Division,"36M3+V3G, L Block, Kurinji Colony, Anna Nagar, Chennai, Tamil Nadu 600040",,044 2614 2711,,,No,No,No,Central Government Office,,None Found
Office of the Assistant commissioner of GST and Central Excise,"35QH+57X, Mogappair, Chennai, Tamil Nadu 600037",,,1,5.0,No,No,No,Government office,,None Found
"CGST Ambattur Division,Chennai North Commissionerate,CGST Chennai Zone","A-1, R-40, 100 Feet Road, Thillaiyadi Valliammai Nagar, Thirumangalam, Mogappair East, Mogappair, Mogappair, Chennai, Tamil Nadu 600050",,,1,5.0,No,No,No,Government office,,None Found
YUVARAJ ACCOUNTING AND TAXATION SERVICES,"No. 68, 1st Floor, Avadi - Poonamallee High Road, Rajbai Nagar (Near Govardhanagiri), Avadi, Chennai, Tamil Nadu 600071",,097898 01048,322,5.0,No,No,No,Chartered accountant, Opens 8am Sat,None Found
"LEXBRAINS | GST ATTORNEYS (Run by Adv. Akila Arunkumar, Madras High Court)","10, Periyar St, Bhaktavatsala Puram, B.V. Puram, Avadi, Tamil Nadu 600054",lexbrains.com,,1,5.0,No,No,No,Tax attorney, Opens 9am Sat,None Found
Avadi Corporation - Tax Collection Centre,"44JJ+QH6, N Mada St, MGR Nagar, Pachaiamman Nagar, Thirumullaivoyal, Chennai, Tamil Nadu 600062",,,,,No,No,No,Tax department,,None Found
Guru Siva Consultant,"2, Anna Street, 13, 1st Main Rd, Gangai Nagar, Kallikuppam, Chennai, Tamil Nadu 600053",gurusivaconsultant.in,099623 84864,1,5.0,No,No,No,Tax collector's office, Opens 9:30am Sat,None Found
GST Consultants in Chennai,"1423, Varaha Valencia, 13th Main Rd, H Block, Anna Nagar West, Chennai, Tamil Nadu 600040",auditdsa.in,096001 89144,3,5.0,No,No,No,Auditor, Opens 10am Sat,None Found
GST Tax Academy,"600, 050, Madras Thiruvallur High Rd, Mannurpet, Anna Nagar, Chennai, Tamil Nadu 600049",gsttaxacademy.in,075500 65215,,,No,No,No,Education center,,None Found
Central excise office round tanna,"36P7+2WQ, Anna Nagar 3rd Main Rd, X Block, Tower Park, Anna Nagar, Chennai, Tamil Nadu 600040",,,1,4.0,No,No,No,Government office, Opens 10am Mon,None Found
GST Support Center - Chennai,"3, Godown Street, George Town, Chennai, Tamil Nadu 600001",,,,,No,No,No,Public works department, 10pm ,None Found
GST Bhawan Office of the Principal Chief Commissioner Of GST and Central Excise,"no.26, GST Bhawan, 1, Uthamar Gandhi Rd, Thousand Lights West, Nungambakkam, Chennai, Tamil Nadu 600034",gstchennai.gov.in,044 2833 1010,41,4.2,No,No,No,Central Government Office, Opens 9:15am Mon,None Found
Government of Tamil Nadu - Commercial Taxes,"No. 5, First Floor, High Court Colony Rd, Main Street, Thiru Nagar, Villivakkam, Chennai, Tamil Nadu 600049",ctd.tn.gov.in,044 2618 4466,16,3.3,No,No,No,State government office, Opens 10am Mon,None Found
Gst state office oragadam,"23WG+H5R, Nazarathpettai, Tamil Nadu 600123",,,1,4.0,No,No,No,City tax office,,None Found
"Central GST SEVA KENDRA, CHENNAI SOUTH COMMISSIONERATE","Mhu Complex, Behind Periyar Building, Nandanam, 692, Anna Salai, CIT Nagar East, CIT Nagar, Chennai, Tamil Nadu 600035",,044 2433 1177,32,4.6,No,No,No,Central Government Office, Opens 9:15am Mon,None Found
LTU Audit,"1, Jawaharlal Nehru Salai, Pioneer Colony, Anna Nagar West Extension, Chennai, Tamil Nadu 600101",,,45,4.5,No,No,No,Government office, Closes 5:45am Sat,None Found
"GYT ASSOCIATES (GST Filling, Income Tax Filing, Accounts, Fssai Reg. Udyam, Tax consultant)","41, Kamaraj St, near H6 R.K.Nagar, Moopanar Nagar, Korukkupet, Old Washermanpet, Chennai, Tamil Nadu 600021",,,4,5.0,No,No,No,Tax consultant,,None Found
GST Office - West Chennai,"23WG+H39 Ayurveda College, Chennai, Nazarathpettai, Tamil Nadu 600123",,,1,5.0,No,No,No,Tax collector's office,,None Found
Nandambakkam GST circle,"3667+GGF, 2nd St, Loganathan Nagar, Padmanabha Nagar, Choolaimedu, Chennai, Tamil Nadu 600094",,,4,4.5,No,No,No,Central Government Office,,None Found
GST Registration 999,"Plot No. 26, Tiruverkadu Rd, TNHB Colony, Annanur, Ayappakkam, Chennai, Tamil Nadu 600077",,,,,No,No,No,Registration office,,None Found
deputy commissioner of cgst,"48, 2nd Ave, X Block, Tower Park, Anna Nagar, Chennai, Tamil Nadu 600040",,,,,No,No,No,Government office,,None Found
"Ananda Office Centre, Central Excise Department","459, Anna Salai, Anna Nagar, Teynampet, Chennai, Tamil Nadu 600015",,,8,4.5,No,No,No,Government office,,None Found
GST registration,"Bai kadai, 1/168 Venkateswara nagar,kolapakkam, Porur, Chennai, Tamil Nadu 600122",qualitytaxservice.co.in,081224 20986,66,4.6,No,No,No,Registration office, Opens 10am Sat,None Found
"Banyan Academy | SAP FICO |TALLY| TALLY PRIME | GST | INCOME TAX | CA/CMA Foundation, Inter & Final | MS OFFICE| ZOHO BOOKS","2nd floor, Avadi Bus Depot, No. 12, Elohim Mall, near SS Hyderabad Biriyani, Avadi, Chennai, Tamil Nadu 600054",,079048 47098,164,4.8,No,No,No,Accounting school, Opens 9am Sun,None Found
Vignesh and Associates (Auditors in Chennai) GST REGISTRATION & FILING CENTRE IN CHENNAI(REGD GST PRACTITIONER),"Old No.91 New, 136, Sri Rangammal St, Washermanpet, Chennai, Tamil Nadu 600021",,085535 54339,18,4.8,No,No,No,Auditor, Opens 10am Sat,None Found
Taxxinn,"No:2, sree nagar, Sri nilayam, IAF Rd, Mittanemili, Avadi, Morai, Tamil Nadu 600055",taxxinn.com,091507 39020,349,4.9,No,No,No,Legal services, Opens 9am Sat,None Found
GST SUVIDHA CENTRE,"bhagavathi flats, B block, F4, 7 karumarriamman koil street sridevi nagar, Kamaraj Nagar, post, Avadi, Tamil Nadu 600071",,,,,No,No,No,Accounting firm,,None Found
"Gst support center,pallikkaranai","No 3 6th STREET WEST ANNA NAGAR, Narayanapuram, Pallikaranai, Chennai, Tamil Nadu 600100",,,,,No,No,No,Public works department,,None Found
GST Food Street,"GST FOOD STREET, Grand Southern Trunk Rd, Chennai, Tamil Nadu 603202",,,2873,4.2,No,No,Yes,Food court, Closes 11pm,None Found
"GST Registration Online, FSSAI Registration online and MSME Registration online Services in chennai","Thottam Avenue, 15, Defense Colony, Kumaran Nagar, Guduvancheri, Tamil Nadu 603202",,086800 01006,25,5.0,No,No,No,Tax consultant, Opens 10am Sat,None Found
Vengateshwara E sevai & GST CENTRE,"R32P+JJX, Nellikuppam Rd, Iyyapa Nagar, Guduvancheri, Arungal, Tamil Nadu 603202",,,1,1.0,No,No,No,Government office, Opens 6:30am Sat,None Found
"Cheap and Best Men's Salon, Guduvanchery GST","257, Grand Southern Trunk Rd, Guduvancheri, Tamil Nadu 603202",,063817 93171,398,4.7,No,No,No,Hairdresser, 10pm ,None Found
GST,"Osb, Main Road, Tambaram, Tamil Nadu 600045",greenservices.in,,5,4.4,No,No,No,Social services organization, Opens 10am Sat,None Found
RV. ASSOCIATES - Tax Consultant,"Plot No.51, Tiruppur Kumaran Street, NGO Colony Guduvanchery, H Block, Badhra Castle, Chennai, Tamil Nadu 603202",taxplanindia.in,090928 96785,44,5.0,No,No,No,Tax consultant, Opens 10am Sat,None Found
GST on GST Apartment,"Gst Apartment, 3, Grand Southern Trunk Rd, Vandalur, Chennai, Tamil Nadu 603210",,089398 06981,300,3.9,No,No,No,Apartment building,,None Found
PK TAX CONSULTANCY,"45, Periyar Ramasamy St, Guduvancheri, Tamil Nadu 603202",pktaxconsultancy.in,070927 59515,106,5.0,No,No,No,Tax preparation service, Opens 10am Sat,None Found
GST Suvidha Kendra - Accurite consultants,"11A, Kattabomman St, Kamaraj Nagar, New Perungalathur, Perungalathur, Tamil Nadu 600063",,072006 68808,62,4.9,No,No,No,Accounting firm, Opens 9am Sat,None Found
Gst Office,"40, Ranga Colony Main Rd, Ranga Colony, Sembakkam, Rajakilpakkam, Chennai, Tamil Nadu 600073",,044 2227 2004,6,4.3,No,No,No,Government office,,None Found
GST Hospitals Guduvanchery,,,,2,5.0,No,No,No,Hospital department,,None Found
"Post office, Guduvanchery",171 G.S.T.Road,,098841 40236,55,2.2,No,No,No,Government office, Opens 8am Sat,None Found
Bao Bao - GST Food Street,"GST Food Street, Grand Southern Trunk Rd, Guduvancheri, Chennai, Tamil Nadu 603202",,063812 66700,28,4.2,No,No,No,Dumpling restaurant, Closes 4am,None Found
"Cheesy juicy burgers, GST FOOD STREET , GST ROAD, guduvanchery","Shop no :D3, GST FOOD STREET, No:20, Grand Southern Trunk Rd, Guduvancheri, Tamil Nadu 603202",,075500 05566,345,4.2,No,No,Yes,Hamburger restaurant, Closes 11pm,None Found
Sree Gupta Bhavan - SgB,"154, Grand Southern Trunk Rd, Guduvancheri, Tamil Nadu 603202",sreeguptabhavan.com,098844 13917,1436,4.1,No,No,Yes,Indian sweets shop, Closes 10:30pm,None Found
GST,"Osb, Main Road, Tambaram, Tamil Nadu 600045",greenservices.in,,5,4.4,No,No,No,Social services organization, Opens 10am Sat,None Found
GST Filing | Income Tax Filing | PAN Card Registration | TDS Filing Services in Tambaram,"Classic Enclave, East Tambaram, Irumbuliyur 150, Arul Nagar, Tamil Nadu 600059",itreturnfiling.in,091763 35472,11,4.5,No,No,No,Accountant, Opens 9am Sat,None Found
GST Suvidha Kendra - Accurite consultants,"11A, Kattabomman St, Kamaraj Nagar, New Perungalathur, Perungalathur, Tamil Nadu 600063",,072006 68808,62,4.9,No,No,No,Accounting firm, Opens 9am Sat,None Found
Commercial Tax Office,"19A, Siva Shanmugam St, New Market Nagar, Tambaram, Chennai, Tamil Nadu 600045",ctd.tn.gov.in,044 2226 4501,5,4.0,No,No,No,Government office, Opens 10am Mon,None Found
Shree Sastha Consultancy | GST Practitioner|GSTSuvidhaakendra,"1A, Narmada St, Balaji Nagar, East Tambaram, Irumbuliyur, Chennai, Tamil Nadu 600059",ssctax.com,073583 36602,28,4.9,No,No,No,Tax consultant, Opens 8:30am Sat,None Found
GST Consultant in Tambaram | Income Tax Consultant in Tambaram,"No.9, Ramaswamy St, West Tambaram, Tambaram, Chennai, Tamil Nadu 600045",ica.org.in,093444 19097,3,4.3,No,No,No,Tax preparation service,,None Found
Gst Office,"40, Ranga Colony Main Rd, Ranga Colony, Sembakkam, Rajakilpakkam, Chennai, Tamil Nadu 600073",,044 2227 2004,6,4.3,No,No,No,Government office,,None Found
Service Road GST Road,"W4C7+P28, Tambaram Flyover, Patel Nagar, Tambaram, Chennai, Tamil Nadu 600045",,,1,4.0,No,No,No,Hospital,,None Found
"GST and Central Excise, Pallavaram Division","W5G6+29V, Kamarajapuram, Sembakkam, Chennai, Tamil Nadu 600073",,,8,4.4,No,No,No,Government office, Opens 9:15am Mon,None Found
"Appar Natarajan - Income Tax Filling Consultant , GST Return Filling in Tambaram, Chennai, Chengalpattu","12, Bajanai Kovil Street, Kulam Busstop, Mudichur Rd, West Tambaram, Chennai, Tamil Nadu 600045",,099441 63243,,,No,No,No,Tax consultant, Opens 9am Sat,None Found
AGS Briyani's,"15, Chennai - Theni Hwy, Abirami Nagar, West Tambaram, Irumbuliyur, Chennai, Tamil Nadu 600045",,090031 08217,633,3.9,No,No,Yes,Biryani restaurant, Closes 11pm,None Found
AGS Briyani's,"15, Chennai - Theni Hwy, Abirami Nagar, West Tambaram, Irumbuliyur, Chennai, Tamil Nadu 600045",,090031 08217,633,3.9,No,No,Yes,Biryani restaurant, Closes 11pm,None Found
Phoenix Tax Consultant,"10A, 2nd Floor, Rajendra Building, Duraisamy Pillai Street, West Tambaram, Tambaram, Chennai, Tamil Nadu 600045",phoenixtax.in,099412 69019,106,4.6,No,No,No,Tax consultant, Opens 9:30am Sat,None Found
PR parcel service. Tambaram,"363, Old GST Rd, Shanthi Nagar, Ponnan Nagar, East Tambaram, Irumbuliyur, Chennai, Tamil Nadu 600059",,099628 62179,36,3.6,No,No,No,Transportation service, Opens 10am Sat,None Found
Rajendra Complex,"W474+Q3P, Old GST Rd, Thilagavathi Nagar, Ponnan Nagar, East Tambaram, Irumbuliyur, Chennai, Tamil Nadu 600059",,,4,3.5,No,No,No,Business center,,None Found
G.S.T. Road,"Kamakshi Colony, Chromepet, Chennai, Tamil Nadu 600047",,,7,4.6,No,No,No,Bus stop,,None Found
GST registration,"Bai kadai, 1/168 Venkateswara nagar,kolapakkam, Porur, Chennai, Tamil Nadu 600122",qualitytaxservice.co.in,081224 20986,66,4.6,No,No,No,Registration office, Opens 10am Sat,None Found
"GST Registration Online, FSSAI Registration online and MSME Registration online Services in chennai","Thottam Avenue, 15, Defense Colony, Kumaran Nagar, Guduvancheri, Tamil Nadu 603202",,086800 01006,25,5.0,No,No,No,Tax consultant, Opens 10am Sat,None Found
Office of Commissioner of GST and Central Excise Chennai Outer,"2054-1, 2nd Ave, Anna Nagar, Anna Nagar West, Anna Nagar, Chennai, Tamil Nadu 600040",,1800 180 1961,21,4.7,No,No,No,Central Government Office,,None Found
Café Coffee Day,"No, 20, NH 32, Grand Southern Trunk Rd, Sri Sathya Sai Nagar, West Tambaram, Irumbuliyur, Chennai, Tamil Nadu 600045",westtambaram.cafecoffeeday.com,1800 102 5093,2493,4.1,No,No,Yes,Cafe,,None Found
GST on GST Apartment,"Gst Apartment, 3, Grand Southern Trunk Rd, Vandalur, Chennai, Tamil Nadu 603210",,089398 06981,300,3.9,No,No,No,Apartment building,,None Found
Gokulam Flats,"4 pillayar koil Street, Old GST Rd, Thilagavathi Nagar, Ponnan Nagar, Irumbuliyur, Chennai, Tamil Nadu 600059",,095517 79131,,,No,No,No,Apartment building,,None Found
