name,address,website,phone_number,reviews_count,reviews_average,store_shopping,in_store_pickup,store_delivery,place_type,opens_at,introduction
Sanjay Amar Associates,"101A, F1, Dinesh St, Paneer Nagar, Mogappair East, Chennai, Tamil Nadu 600037",,072999 90286,8,4.5,No,No,No,Chartered accountant, 7pm ,None Found
Krishiv Accounting Services,"Mogappair West, Ambattur Industrial Estate, Chennai, Tamil Nadu 600037",,073582 88724,2,5.0,No,No,No,Accountant, 7pm ,None Found
Qpal Consultancy Services,"45J6+XM5, Palaniappa Nagar, Pudur, Ambattur, Chennai, Tamil Nadu 600053",,,5,5.0,No,No,No,Real Estate Builders & Construction Company, Opens 9am Mon,None Found
V B Tax Consultant - Ambattur,"NO. 54, 1ST FLOOR, MAIN ROAD, near MGR STATUE, Cholapuram, Ambattur, Chennai, Tamil Nadu 600053",,,3,4.7,No,No,No,Tax consultant, 7:30pm ,None Found
CHENNAI AUDIT,"SIVA TOWER, No.29, 2nd St, near Porur Tollgate, 4th Street, Porur, Chennai, Tamil Nadu 600116",chennaiaudit.com,094447 37497,12,4.9,No,No,No,Auditor, Opens 9am Sat,None Found
ISDE Academy India Pvt. Ltd.,"No.415, F4, Ist Floor, Asha Vignesh Apartment, Secretariat Colony, Venkatapuram, Ambattur, Chennai, Tamil Nadu 600053",isde.academy,081240 88335,508,4.6,No,No,No,Training center, 7pm ,None Found
Triumph Institute of Finance & Accountancy (TIFA),"bus stop, 508 A, Madras Thiruvallur High Rd, near Canara bank, Ramapuram, Ambattur, Chennai, Tamil Nadu 600053",tifa.co.in,073050 22270,13,4.9,No,No,No,Coaching Center, Opens 10am Sat,None Found
P S Quality Certification Private Limited,"Door No 12, 1st Floor, Old Bank Of Baroda St, Secretariat Colony, Venkatapuram, Ambattur, Chennai, Tamil Nadu 600053",psqualitycertifications.com,098407 48335,268,4.8,No,No,No,Consultant, 7pm ,None Found
QMSKaizen.Com (Auditor),,qmskaizen.com,022 6962 0149,,,No,No,No,Auditor,Open 24 hours,None Found
VINARC CORPORATE SERVICES,"51/9, Oragadam Rd, Venkatapuram, Ambattur, Chennai, Tamil Nadu 600053",,,,,No,No,No,Auditor,,None Found
Maaruthi Associates,"Sri vijayalakshmi apartment,no.13/11,2nd floor,ramamurthy street,ambattur, Chennai, Tamil Nadu 600053",,097910 08386,1,1.0,No,No,No,Consultant,,None Found
Greater's Management Solutions - Auditing Firm,"15, Periyar St, Ullagaram, Nanganallur, Chennai, Tamil Nadu 600061",greaterstax.com,063839 44729,12,4.9,No,No,No,Auditor, Closes 8pm,None Found
CA RAMJI MAHADEVAN NANGAINALLUR AUDITOR CHENNAI,"kumar building, 1, Vembuli Amman Koil St, PAZAVANDHANGAL, Nanganallur, Chennai, Tamil Nadu 600061",,099624 96298,5,5.0,No,No,No,Auditor, Closes 12am,None Found
Vethathiri Associates Audit & Law Office,"13/9, Duraisamy Garden, 3rd Street, Iyyappa Nagar, State Bank Colony, Nanganallur, Chennai, Tamil Nadu 600061",vethathiriassociates.com,096772 98711,23,4.9,No,No,No,Auditor, Opens 10am Sat,None Found
DAYAAMUTHAN ASSOCIATES LLP,"19A, 15th Street, Kumbakonam Mess, Kannan Nagar 2nd Main Rd, Nanganallur, Chennai, Tamil Nadu 600061",dayallp.com,099620 54543,15,5.0,No,No,No,Auditor, Opens 9:30am Sat,None Found
Kanakkupillai,"No.13/22, 1st & 2nd Floor, W Karikalan St, Adambakkam, Chennai, Tamil Nadu 600088",kanakkupillai.com,073053 45345,3065,4.8,No,No,No,Accounting firm, Closes 9pm,None Found
WillPower Associate,"Post Office, 10/4, 1st St, near Adambakkam, TNGO Colony, Adambakkam, Chennai, Tamil Nadu 600088",willpowerassociate.com,,14,4.7,No,No,No,Auditor, Closes 8pm,None Found
VP Associate - Accounting and Auditing Services,"1st Floor, 1, Opp:, Ponniamman Koil St, Madipakkam, Chennai, Tamil Nadu 600091",vpassociate.com,098846 42837,160,4.9,No,No,No,Accounting firm,,None Found
Mahadev Associates,"No.10, Bhavani Complex, 2nd Floor, Medavakkam Main Road, Koot Road, Madipakkam, Chennai, Tamil Nadu 600091",mygstindia.net,073959 09179,209,5.0,No,No,No,Auditor, 7pm ,None Found
D-Tax Corporate Accountants Private Limited,"No.11A, 1st floor, Velachery Inner ring road, 100ft, road, near puzhuthivakkam railway station, opp. to Reddington tower, Sapthagiri nagar, Chennai, Tamil Nadu 600091",,,5,4.8,No,No,No,Auditor, Closes 8pm,None Found
IMPETUS TAX CONSULTANCY,"First Floor, Shriram Flats, No38, F1, 38, Ambedkar St, near Adyar Ananda Bhavan, Macmillan Colony, Nanganallur, Chennai, Tamil Nadu 600061",impetusconsultancy.in,086188 24200,11,5.0,No,No,No,Auditor, Opens 10am Sat,None Found
Aadhiraya Mgmt and Compliance Services,"19/10, KVK Samy St, Ram Nagar, Nanganallur, Chennai, Tamil Nadu 600061",aadhiraya.com,063809 57127,42,5.0,No,No,No,Accounting firm, Opens 10am Mon,None Found
KVM & Associates Chartered Accountants,"NO.13, 14th St, NCBS Colony, Nanganallur, Chennai, Tamil Nadu 600061",,099400 11716,3,4.3,No,No,No,Chartered accountant, Opens 9am Sat,None Found
Dhayanidhi Auditor,"2/134, 2nd Main Rd, Raghava Nagar, Madipakkam, Chennai, St.Thomas Mount-cum-Pallavaram, Tamil Nadu 600091",,,1,5.0,No,No,No,Chartered accountant, Opens 9:30am Sat,None Found
"Purane S Magesh & Associates ,Chartered Accountants","No 14 ,SIPCOT, SKCL Tech square, Innov 8 SKCL Tech square 2nd Floor, Guindy Industrial Estate, Chennai, Tamil Nadu 600032",psmassociates.net,063829 29911,13,5.0,No,No,No,Auditor, Opens 9am Sat,None Found
Rhama & Co,"Guru Archana Apartments, G2, No 25 6th Main Road, (Opp to Independence Day Park) Nanganallur, Chennai, Tamil Nadu 600061",,098843 08353,5,4.8,No,No,No,Chartered accountant, Closes 8pm,None Found
JPT & CO - Auditors (Iyyappanthangal Main Branch),"No.11/608, Anna Nagar 1st street Kulathuvanchery, Paraniputhur PO.,iyappanthangal main road, Chennai, Iyyappanthangal, main, Tamil Nadu 600122",,,105,4.9,No,No,No,Chartered accountant, Opens 10am Sat,None Found
THIRU ASSOCIATES,"8/6, West St, Ramapuram, Officers Colony, Adambakkam, Chennai, Tamil Nadu 600088",,098842 35954,,,No,No,No,Auditor, Closes 8:30pm,None Found
VENKATASUBRAMANIAN & CO,"A4, Vishaal flat, 14, 40th St, Nanganallur, Chennai, Tamil Nadu 600061",,,,,No,No,No,Auditor, Opens 9am Sat,None Found
Chartered Filings,"S3, FLORA HOMES, 12th Cross St, Okkiayam, Thouraipakkam, Mahalakshmi Nagar, Adambakkam, Chennai, Tamil Nadu 600088",,,,,No,No,No,Auditor,,None Found
Swamy Associates,"Sattva, No.11, Sri Lakshmi St, Kannika Colony, Nanganallur, Chennai, Tamil Nadu 600061",swamyassociates.com,044 2473 3344,6,5.0,No,No,No,Tax consultant, 7pm ,None Found
SERVIQ CONSULTANCY,"Subramaniya Swamy Koil St, Ramapuram, Alandur, Chennai, Tamil Nadu 600016",,,3,5.0,No,No,No,Auditor,,None Found
R.S. HARIHARAN & ASSOCIATES CHARTERED ACCOUNTANTS,"No:5/9, Lakshmi Enclave, 100 Feet Rd, Lakshmi Nagar, Balaji Nagar, Nanganallur, Chennai, Tamil Nadu 600061",rshca.com,097911 67905,6,5.0,No,No,No,Chartered accountant, Opens 10am Sat,None Found
ARV & Associates.,"No.47 & 49, Cart Track Rd, Ramapuram, Maduvinkarai, Guindy, Chennai, Tamil Nadu 600032",arvassociates.com,+1 984-058-6460,16,5.0,No,No,No,Corporate office, Opens 9:30am Sat,None Found
Sarathy Auditor,"Jothi Theatre, Plot No 39-1/3, 1st Floor, Plot No 39-1/3, 1st Floor, Jothi Theatre, Kathipara Flyover, North Parade Road, Kathipara Flyover, St.Thomas Mount, 600016",,,,,No,No,No,Accountant,,None Found
Anittha & Company,"F2, Guru Krishna, #17, 9, 2nd Main Rd, Thillaiganga Nagar, Nanganallur, Chennai, Tamil Nadu 600061",anitthaandco.com,044 2267 9470,1,5.0,No,No,No,Accounting firm,,None Found
Classic Tax Consultancy (CTC),"55/27A, Laskar St, behind JMA Marriage Hall, Ramapuram, Alandur, Chennai, Tamil Nadu 600016",,095973 62943,,,No,No,No,Auditor, Opens 9:30am Sat,None Found
Company Registration in Chennai - Chennai Filings,"69, 12th St, Balaji Nagar, Adambakkam, Chennai, Tamil Nadu 600088",chennaifilings.com,099622 77325,7,4.9,No,No,No,Accounting firm, Closes 9pm,None Found
M. Ramasamy and Associates chartered accountants,"Sri Sathya Flats, 21/10, 28th St, Thillaiganga Nagar, Nanganallur, Chennai, Tamil Nadu 600061",,044 4503 5303,,,No,No,No,Corporate office, Opens 9am Sat,None Found
TSSK & Associates,"No:7, Police Office Rd, near Butt Road, opp. Office of Joint Commissioner of Police, Ramapuram, Signal, Gandhi Nagar, Chennai, Tamil Nadu 600016",,098654 20833,5,5.0,No,No,No,Chartered accountant, Closes 10pm,None Found
Muruga Auditor,"31, Police Office Rd, Ramapuram, Parangi Malai, Gandhi Nagar, Chennai, Tamil Nadu 600016",,063824 06095,,,No,No,No,Auditor, Closes 9pm,None Found
Taxla Services Private Limited,"19, 3rd Cross St, Kumaran Colony, SBI Colony, Saligramam, Chennai, Tamil Nadu 600093",taxlaservices.com,096000 76134,1051,5.0,No,No,No,Auditor, 7pm ,None Found
L. KIRUSHNAMURTHY & CO.,"Plot No.20, Second Street, South Sector, New Colony, Adambakkam, Chennai, Tamil Nadu 600088",,044 2260 0229,1,1.0,No,No,No,Chartered accountant, Opens 9:30am Sat,None Found
Shri Shanmugar Associates,"1A, Kanmani complex, Medavakkam main road Madipakkam Koot Road, Near Ganesh Mahal Kalyanamandapam, opp. to Latha supermarket, Madipakkam, Chennai, Tamil Nadu 600091",,,1,5.0,No,No,No,Auditor,,None Found
SISA ASSOCIATES,"79, Karuneegar St, near Lucky King Marriage Hall, Paramesh Nagar, Adambakkam, Chennai, Tamil Nadu 600088",sisaassociates.com,078458 53965,12,4.4,No,No,No,Accounting firm, 7:30pm ,None Found
"RAMESH V & ASSOCIATES, CHARTERED ACCOUNTANTS","36 F2, Balaji Nagar Extn-II, AGPVIJAYAMFLATSSECONDSTREETSAKTHIVIJAYALAKSHMINAGAR, Velachery, Chennai, Tamil Nadu 600042",vr-ca.com,091760 01736,11,4.2,No,No,No,Certified public accountant, Opens 9:30am Sat,None Found
Gautham Associates - HSE Training | Consulting | Auditing,"Srinivas, Plot 13, 46th St, I Cross Extension, Nanganallur, Chennai, Tamil Nadu 600061",gauthamassociates.in,098402 99159,384,4.9,No,No,No,Occupational safety and health, Opens 9am Mon,None Found
Raghavan and Muralidharan Chartered Accountants,"281, MKN Rd, Ramapuram, Collectors Nagar, Alandur, Chennai, Tamil Nadu 600016",,044 4272 9357,,,No,No,No,Chartered accountant,,None Found
Shree Balaji Associates/ auditor in Chennai/ tax bala,"75, Ekambaram Dabedar Street opp. to Madras Coffee Hotel ph 9600469514, Alandur, Chennai, Tamil Nadu 600016",,096004 69514,40,4.8,No,No,No,Auditor,,None Found
"B C S & CO , Chartered Accountants","Shop No.11, First Floor, Geetha Gardens, 16, Mudichur Rd, Shanthi Nagar, Old Perungalathur, Chennai, Tamil Nadu 600063",bcsandco.in,097909 73606,43,5.0,No,No,No,Chartered accountant, Opens 10am Sat,None Found
HARIHARAN TAX CONSULTANCY SERVICES,"1st floor, Sri sakthi nagar, Plot No 13A, Gandhi Nagar, Tambaram, Old Perungalathur, Chennai, Tamil Nadu 600063",,099527 53223,5,5.0,No,No,No,Auditor, 7pm ,None Found
RIGHT MAN AUDIT & TAXATION - Income tax Consultant,"1/1, Walajabad Rd, Vanadalur, Chennai, Vandalur, Tamil Nadu 600048",rightmanaudit.com,079046 73611,67,4.9,No,No,No,Auditor, Opens 9:30am Sat,None Found
GST Suvidha Kendra - Accurite consultants,"11A, Kattabomman St, Kamaraj Nagar, New Perungalathur, Perungalathur, Tamil Nadu 600063",,072006 68808,62,4.9,No,No,No,Accounting firm, 7pm ,None Found
Namma Auditor,"7a, Chakravarthy street, end, of, Babuji St, adjacent to राईट स्टेप प्रीस्कूल, East Tambaram, Chennai, Tamil Nadu 600059",nammaauditor.com,095145 36363,367,4.9,No,No,No,Auditor, 7pm ,None Found
"Auditor Janani B.Com., FCA., ACS, DISA(ICAI)","34, Arunachala Apartments 3rd Cross Street 2nd Cross, Camp Rd, East Tambaram, Selaiyur, Chennai, Tamil Nadu 600073",,098841 46409,81,4.9,No,No,No,Certified public accountant, Opens 10am Sat,None Found
GATEWAY TAX AUDITORS,"24, Kaavalkarar Street, 2nd Main Road, Mudichur Rd, Swamy Nagar, Mudichur, Tamil Nadu 600048",,,9,4.6,No,No,Yes,General store,,None Found
Ganesh And Venkat Chartered Accountants,"3/5, Indira Gandhi Rd, near B.R.Ambedkar Statue, Parvathi Nagar, Srinivasa Nagar, New Perungalathur, Old Perungalathur, Tamil Nadu 600063",,,,,No,No,No,Chartered accountant,,None Found
ICUBE ASSOCIATES (AUDITING),"No-4, pillaiyar Kovil street, muthamizh nagar, vandalur, Vandalur, Chennai, Tamil Nadu 600048",,090420 18969,11,4.8,No,No,No,Accountant, Opens 9:30am Sat,None Found
AB ASSOCIATES,"Shop 1 No 3/399, Sri, Balaji Nagar Main Rd, Balaji Nagar, Vandalur, Tamil Nadu 600048",abassociatess.com,090427 25960,11,4.5,No,No,No,Accountant, Closes 8pm,None Found
Sri Lakshmi & Co_Auditor Office,"19, Siva Shanmugam St, New Market Nagar, Tambaram, Chennai, Tamil Nadu 600045",lakshmitax.com,097878 64136,64,4.2,No,No,No,Auditor, Opens 9am Sat,None Found
"Satish and Sankar, Chartered Accountants","Flat no. 209, Block-J1, SSM Nagar, Alappakam, New Perungalathur, Chennai, Tamil Nadu 600063",,,,,No,No,No,Auditor,,None Found
AKS ASSOCIATES,"22, Pandian Empire, 1st floor, Pammal Main Rd, Muthamizh Nagar, Pammal, Chennai, Tamil Nadu 600075",akstax.com,095519 55000,297,4.9,No,No,No,Auditor, 7pm ,None Found
Taxla Services Private Limited,"19, 3rd Cross St, Kumaran Colony, SBI Colony, Saligramam, Chennai, Tamil Nadu 600093",taxlaservices.com,096000 76134,1051,5.0,No,No,No,Auditor, 7pm ,None Found
Arkay Associates - Income Tax Auditor - Advocate,"Teacher, No. 20, Krishnasamy St, opp. to Domino’s, Muthamizh Nagar, Pammal, Chennai, Tamil Nadu 600075",,,1,5.0,No,No,No,Auditor, Opens 10am Sat,None Found
AIM BUSINESS SERVECES PVT LTD,"#50, Pozhichalur, Main Road, Pammal, Chennai, Tamil Nadu 600075",,044 4285 3568,4,5.0,No,No,No,Accounting firm, Opens 9:30am Sat,None Found
Virtual Auditor - Company Registration in Chennai,"G131(Ground Floor),Phase, Spencer Plaza Mall, 3, Anna Salai, Triplicane, Chennai, Tamil Nadu 600002",virtualauditor.in,099622 60333,44,4.5,No,No,No,Business management consultant, 7pm ,None Found
J.K. Ramaswamy & Associates,"No. 24/A, Perumal Kovil St, Kungumam Nagar, Porur, Chennai, Tamil Nadu 600116",cajkraaa.com,098410 74757,6,4.5,No,No,No,Auditor, Opens 10am Sat,None Found
STRATEGIC TAX SOLUTIONS LLP,"No.152/6, Lotus Colony, 6th Ave, N Block, Anna Nagar, Chennai, Tamil Nadu 600102",staxolutions.in,093444 94084,48,4.7,No,No,No,Auditor, 7pm ,None Found
Auditors,"23, l 19, Govindu St, T. Nagar, Chennai, Tamil Nadu 600016",,,,,No,No,No,,,None Found
Shree Balaji Associates/ auditor in Chennai/ tax bala,"75, Ekambaram Dabedar Street opp. to Madras Coffee Hotel ph 9600469514, Alandur, Chennai, Tamil Nadu 600016",,096004 69514,40,4.8,No,No,No,Auditor,,None Found
A. Vadivel & Co,"H-10, Sri Venkateswara Complex, Mathur, Post, Oragadam, Sriperumbudur, Tamil Nadu 602105",vadivelandco.com,044 2959 3976,19,5.0,No,No,No,Auditor, Opens 9am Sat,None Found
VIJAY ASSOCIATES,"No.106,Gandhi Road, Cross Street, Near, Sivan Kovil Rd, Arch, Sriperumbudur, 602105",,,2,5.0,No,No,No,Auditor, Opens 9am Sat,None Found
Sri Lakshmi Audit Associates,"46, Balaji Nagar Main Rd, Sri Velmurugan Nagar, Kolathur, Chennai, Tamil Nadu 600099",srilakshmiaudit.com,090944 00000,278,4.9,No,No,No,Auditor, Closes 9pm,None Found
RITS AND ASSOCIATES,"Villa No. 126A, Casa Grande, Singaperumal Koil - Sriperumbudur Rd, Pattunool Sathiram, Sriperumbudur, Tamil Nadu 602105",ritsca.com,063794 83933,2,5.0,No,No,No,Auditor,,None Found
V Ramaratnam & Co - Tax Consultant in Chennai | Auditors in Chennai,"2/11, Second Floor, 50th St, Sarvamangala Colony, Manthope Colony, Ashok Nagar, Chennai, Tamil Nadu 600083",vramaratnam.com,098402 77503,72,4.6,No,No,No,Certified public accountant, Opens 9am Sat,None Found
"EDWIN & ASSOCIATES, CHARTERED ACCOUNTANTS","2nd floor, No, 67/B, N Park St, Secretariat Colony, Venkatapuram, Ambattur, Chennai, Tamil Nadu 600053",,099529 72013,99,4.9,No,No,No,Chartered accountant, Closes 9:30pm,None Found
ZION Tax Consultancy,"Plot No.166, Sivàm Nagar-II Navalur, Kolathur, Sriperumbudur, Tamil Nadu 602105",,,2,2.5,No,No,No,Auditor, Opens 10am Sat,None Found
Taxla Services Private Limited,"19, 3rd Cross St, Kumaran Colony, SBI Colony, Saligramam, Chennai, Tamil Nadu 600093",taxlaservices.com,096000 76134,1051,5.0,No,No,No,Auditor, 7pm ,None Found
EFG TAX SERVICES PRIVATE LIMITED,"1/1, Ist Floor, EB SUBSTATION, F Type, 1st Main Rd, opposite SIDCO NAGAR, Sidco Nagar, Villivakkam, Chennai, Tamil Nadu 600049",efgc.in,098405 93459,46,4.9,No,No,No,Auditor, Closes 8pm,None Found
Virtual Auditor - Company Registration in Chennai,"G131(Ground Floor),Phase, Spencer Plaza Mall, 3, Anna Salai, Triplicane, Chennai, Tamil Nadu 600002",virtualauditor.in,099622 60333,44,4.5,No,No,No,Business management consultant, 7pm ,None Found
D.SUBRAMANYAM ASSOCIATES Chennai - Tax Auditor,"First Floor, X, X-28, A Block 5th St, AB Block, Shanthi Colony, Anna Nagar, Chennai, Tamil Nadu 600040",auditdsa.in,044 4336 3315,3,5.0,No,No,No,Accounting firm, Opens 9:30am Sat,None Found
STRATEGIC TAX SOLUTIONS LLP,"No.152/6, Lotus Colony, 6th Ave, N Block, Anna Nagar, Chennai, Tamil Nadu 600102",staxolutions.in,093444 94084,48,4.7,No,No,No,Auditor, 7pm ,None Found
PKM AND ASSOCIATES,"10/1, Vandavasi Rd, near Collector Bungalow, Vedachalam Nagar Extension, Gem Nagar, Kanchipuram, Tamil Nadu 631501",,074188 57695,97,4.9,No,No,No,Auditor, Opens 9am Sat,None Found
Tax Consultant Esic Epf GST Dhanesh Tax Consultancy,"37, Sannathi St, near Ramanujar Street, Ramanujar Nagar, Sriperumbudur, Tamil Nadu 602105",,099521 11856,,,No,No,No,Auditor, 7:30pm ,None Found
CA BHARATHI MK,"13, othandeshwar nagar, Chennai, Thirumazhisai, Tamil Nadu 600124",,063746 73847,21,5.0,No,No,No,Chartered accountant, Opens 9am Sat,None Found
M Narendra & Co. Chartered Accountants,"7, Ground Floor, 4th St, Rukmani Nagar, Poonamallee, Chennai, Tamil Nadu 600056",mnrca.com,086828 04944,24,4.9,No,No,No,Chartered accountant, Opens 10am Sat,None Found
Balakrishnan & Panchapakesan Auditor Office,"10, Pillayar Koil St, MG Nagar, Poonamallee, Chennai, Tamil Nadu 600056",,,3,5.0,No,No,No,Chartered accountant, Opens 11am Sat,None Found
AKS ASSOCIATES,"22, Pandian Empire, 1st floor, Pammal Main Rd, Muthamizh Nagar, Pammal, Chennai, Tamil Nadu 600075",akstax.com,095519 55000,297,4.9,No,No,No,Auditor, 7pm ,None Found
Namma Auditor,"7a, Chakravarthy street, end, of, Babuji St, adjacent to राईट स्टेप प्रीस्कूल, East Tambaram, Chennai, Tamil Nadu 600059",nammaauditor.com,095145 36363,367,4.9,No,No,No,Auditor, 7pm ,None Found
NVJ AND ASSOCIATES,"756, 15th Central Cross St, MKB Nagar, Mahakavi Bharathiyar Nagar East, Mahakavi Bharathi Nagar, Vyasarpadi, Chennai, Tamil Nadu 600039",,,39,4.9,No,No,No,Certified public accountant, Opens 10am Sat,None Found
NVJ AND ASSOCIATES,"756, 15th Central Cross St, MKB Nagar, Mahakavi Bharathiyar Nagar East, Mahakavi Bharathi Nagar, Vyasarpadi, Chennai, Tamil Nadu 600039",,,39,4.9,No,No,No,Certified public accountant, Opens 10am Sat,None Found
Sri Lakshmi & Co_Auditor Office,"19, Siva Shanmugam St, New Market Nagar, Tambaram, Chennai, Tamil Nadu 600045",lakshmitax.com,097878 64136,64,4.2,No,No,No,Auditor, Opens 9am Sat,None Found
"Hema Yashwanth & Associates, Chartered Accountants","Mezzanine Floor, Waikiki Complex, 289, Purasaivakkam High Rd, B Block, Perumalpet, Purasaiwakkam, Chennai, Tamil Nadu 600007",hyjain.com,096771 91319,19,5.0,No,No,No,Accountant, 7pm ,None Found
"Hema Yashwanth & Associates, Chartered Accountants","Mezzanine Floor, Waikiki Complex, 289, Purasaivakkam High Rd, B Block, Perumalpet, Purasaiwakkam, Chennai, Tamil Nadu 600007",hyjain.com,096771 91319,19,5.0,No,No,No,Accountant, 7pm ,None Found
Ajay kumar & Associates - Audit and Assurance Services India,"No:09, Yaafa Complex, 4th Floor, Purasaivakkam High Rd, Purasaiwakkam, Chennai, Tamil Nadu 600007",ak-ca.com,091760 89000,21,3.6,No,No,No,Certified public accountant, 7pm ,None Found
Ajay kumar & Associates - Audit and Assurance Services India,"No:09, Yaafa Complex, 4th Floor, Purasaivakkam High Rd, Purasaiwakkam, Chennai, Tamil Nadu 600007",ak-ca.com,091760 89000,21,3.6,No,No,No,Certified public accountant, 7pm ,None Found
Taxla Services Private Limited,"19, 3rd Cross St, Kumaran Colony, SBI Colony, Saligramam, Chennai, Tamil Nadu 600093",taxlaservices.com,096000 76134,1051,5.0,No,No,No,Auditor, 7pm ,None Found
Taxla Services Private Limited,"19, 3rd Cross St, Kumaran Colony, SBI Colony, Saligramam, Chennai, Tamil Nadu 600093",taxlaservices.com,096000 76134,1051,5.0,No,No,No,Auditor, 7pm ,None Found
SriVari Accounts,"NEW NO 12 OLD, 22/2, Nattal Garden 2nd St, Perambur, Chennai, Tamil Nadu 600011",,098403 18404,108,4.9,No,No,No,Tax preparation service,,None Found
SriVari Accounts,"NEW NO 12 OLD, 22/2, Nattal Garden 2nd St, Perambur, Chennai, Tamil Nadu 600011",,098403 18404,108,4.9,No,No,No,Tax preparation service,,None Found
"Sanjay Parhi & Co, Chartered Accountants","3rd Floor, APPARAO ENCLAVE, 31/1, Angalamman Kovil St, Jai Nagar, Pattalam, Choolai, Chennai, Tamil Nadu 600012",,,1,5.0,No,No,No,Auditor, 7pm ,None Found
"Sanjay Parhi & Co, Chartered Accountants","3rd Floor, APPARAO ENCLAVE, 31/1, Angalamman Kovil St, Jai Nagar, Pattalam, Choolai, Chennai, Tamil Nadu 600012",,,1,5.0,No,No,No,Auditor, 7pm ,None Found
UMAMAHESWARI R - Chartered Accountant,"Playground, Land mark, MIT Annexe Rd, Nehru Nagar, Chromepet, Chennai, Tamil Nadu 600044",,099403 62610,5,5.0,No,No,No,Auditor,,None Found
UMAMAHESWARI R - Chartered Accountant,"Playground, Land mark, MIT Annexe Rd, Nehru Nagar, Chromepet, Chennai, Tamil Nadu 600044",,099403 62610,5,5.0,No,No,No,Auditor,,None Found
